ride_id,driver_name,passenger_name,pickup_city,dropoff_city,fare_amount,ride_distance_km,ride_status,requested_at,completed_at,rating,payment_method
1440,Kabita Lama,Sanjay Maharjan,Birgunj,Lalitpur,322.4,42.74,completed,2024-01-29 07:50:30,2024-01-29 08:51:58.614843,3.9,cash
1441,Priya Gurung,Prem Basnet,Bhaktapur,Birgunj,693.57,38.28,cancelled,2024-07-25 17:37:38,,,esewa
1442,Suresh Magar,Dipesh Oli,Butwal,Biratnagar,500.0,5.44,no_show,2024-05-05 19:03:07,,,khalti
1443,Priya Gurung,Ritu Koirala,Butwal,Kirtipur,432.17,2.69,completed,2024-05-22 23:58:43,2024-05-23 00:42:01.883244,2.7,khalti
1444,Kabita Lama,Bijay Yadav,Pokhara,Birgunj,160.38,44.06,cancelled,2024-07-28 13:53:59,,,
1445,Anita Rai,Sabina Dahal,Chitwan,Hetauda,290.72,19.3,cancelled,2024-01-03 13:45:38,,,khalti
1446,Anita Rai,Nabin Chand,Biratnagar,Pokhara,269.41,43.32,cancelled,2024-12-28 08:18:43,,,esewa
1447,Sita Tamang,Manish Bajracharya,Butwal,Kirtipur,201.06,23.56,completed,2024-07-12 22:05:53,2024-07-12 22:27:22.536788,3.4,cash
1448,Bikash Karki,Arun Joshi,Birgunj,Hetauda,145.5,27.34,completed,2024-01-28 12:48:13,2024-01-28 14:11:04.120548,4.0,cash
1449,Bikash Karki,Pratima Hamal,Kirtipur,Lalitpur,500.0,35.07,cancelled,2024-08-19 22:20:15,,,esewa
1450,Sita  Tamang,Laxmi Shrestha,Birgunj,Butwal,399.54,1.96,completed,2024-06-19 12:00:36,2024-06-19 13:27:42.110934,4.6,esewa
1451,Nisha Bista,Laxmi Shrestha,Hetauda,Bhaktapur,711.52,10.31,completed,2024-01-05 22:41:47,2024-01-05 23:22:21.160261,2.8,esewa
1452,Kabita Lama,Kavya Poudel,Biratnagar,Kathmandu,730.65,21.5,cancelled,2024-06-14 02:52:30,,,cash
1453,Suresh Magar,Arun Joshi,Biratnagar,Butwal,754.15,34.34,completed,2024-03-18 00:59:08,2024-03-18 02:19:48.646830,4.1,cash
1454,Deepak Thapa,Ritu Koirala,Lalitpur,Birgunj,434.21,36.04,completed,2024-11-14 12:11:58,2024-11-14 13:36:11.060434,4.0,cash
1455,Anita Rai,Pratima Hamal,Biratnagar,Bhaktapur,579.39,39.24,cancelled,2024-10-03 04:01:28,,,
1456,Anita Rai,Sunita KC,Butwal,Lalitpur,102.3,40.77,no_show,2024-06-26 10:46:59,,,esewa
1457,Anita Rai,Niraj Acharya,Lalitpur,Pokhara,435.53,40.14,completed,2024-12-12 12:30:08,2024-12-12 12:55:58.513468,4.6,khalti
1458,Suresh Magar,Arun Joshi,Kirtipur,Birgunj,661.7,18.72,cancelled,2024-08-05 05:47:06,,,cash
1459,Ramesh Shrestha,Nabin Chand,Kirtipur,Chitwan,755.15,32.18,cancelled,2024-05-13 17:56:36,,,
1460,Suresh Magar,Meena Adhikari,Pokhara,Birgunj,623.09,24.8,completed,2024-04-19 06:10:31,2024-04-19 06:29:46.605299,3.3,khalti
1461,deepak thapa,Suman Giri,Chitwan,Biratnagar,173.81,27.54,cancelled,2024-12-04 02:55:22,,,esewa
1462,Rajan Pandey,Arun Joshi,Butwal,Birgunj,585.88,40.18,cancelled,2024-09-16 20:30:37,,,cash
1463,Kabita Lama,Sunita KC,Hetauda,Chitwan,782.97,15.3,cancelled,2024-06-25 10:30:26,,,
1464,deepak thapa,Rohan Shah,Bhaktapur,Pokhara,265.26,11.18,no_show,2024-03-18 12:09:34,,,khalti
1465,deepak thapa,Arun Joshi,Bhaktapur,Kirtipur,609.18,42.6,completed,2024-09-08 11:54:21,2024-09-08 12:44:00.271185,4.3,cash
1466,Ramesh Shrestha,Prem Basnet,Kirtipur,Birgunj,224.81,11.08,cancelled,2024-02-25 20:37:33,,,cash
1467,Rajan Pandey,Sanjay Maharjan,Kathmandu,Chitwan,510.97,27.53,completed,2024-08-20 17:57:37,2024-08-20 18:36:58.532145,4.8,esewa
1468,Nisha Bista,Rohan Shah,Bhaktapur,Kathmandu,302.68,34.74,no_show,2024-05-06 13:51:26,,,card
1469,Ramesh Shrestha,Ashok Neupane,Chitwan,Biratnagar,2287.76,31.59,cancelled,2024-07-17 14:55:31,,,card
1470,Ramesh Shrestha,Arun Joshi,Kathmandu,Pokhara,200.0,31.06,completed,2024-05-11 20:40:43,2024-05-11 20:53:35.622678,3.8,cash
1471,Bikash Karki,Sanjay Maharjan,Butwal,Bhaktapur,22.38,11.97,completed,2024-07-01 08:17:25,2024-07-01 09:37:27.983578,2.7,card
1472,Deepak Thapa,Laxmi Shrestha,Bhaktapur,Hetauda,376.59,26.12,cancelled,2024-01-01 22:36:14,,,khalti
1473,Anita Rai,Prem Basnet,Kirtipur,Hetauda,665.84,17.94,cancelled,2024-09-30 23:10:59,,,cash
1474,Deepak Thapa,Arun Joshi,Bhaktapur,Lalitpur,217.72,7.99,completed,2024-05-04 21:25:20,2024-05-04 21:37:41.096407,4.5,card
1475,Nisha Bista,Meena Adhikari,Chitwan,Bhaktapur,773.25,6.08,completed,2024-04-10 08:11:20,2024-04-10 08:17:37.016027,3.2,cash
1476,Ramesh Shrestha,Prem Basnet,Lalitpur,Kirtipur,703.92,10.18,completed,2024-07-14 12:25:51,2024-07-14 13:33:38.744239,5.0,cash
1477,Rajan Pandey,Dipesh Oli,Chitwan,Hetauda,386.73,37.39,no_show,2024-10-27 11:29:11,,,esewa
1478,Ramesh Shrestha,Prem Basnet,Birgunj,Lalitpur,83.46,19.15,cancelled,2024-03-01 08:07:50,,,khalti
1479,Kabita Lama,Dipesh Oli,Bhaktapur,Lalitpur,1512.67,7.63,no_show,2024-08-15 12:45:52,,,khalti
1480,deepak thapa,Suman Giri,Chitwan,Butwal,444.25,39.85,cancelled,2024-01-24 10:26:01,,,cash
1481,Ramesh Shrestha,Arun Joshi,Bhaktapur,Kathmandu,101.17,5.88,no_show,2024-05-31 17:35:55,,,cash
1482,deepak thapa,Rekha Tiwari,Lalitpur,Kirtipur,402.88,11.8,completed,2024-07-15 16:17:06,2024-07-15 16:32:56.198168,4.2,khalti
1483,Sita  Tamang,Bijay Yadav,Bhaktapur,Biratnagar,323.7,26.27,completed,2024-12-16 13:33:44,2024-12-16 13:40:41.118807,4.0,cash
1484,Nisha Bista,Ritu Koirala,Kathmandu,Biratnagar,768.98,24.97,completed,2024-01-26 17:58:19,2024-01-26 19:02:22.252187,3.5,card
1485,Bikash Karki,Manish Bajracharya,Chitwan,Pokhara,282.01,5.32,completed,2024-08-24 14:07:34,2024-08-24 15:08:50.560767,4.8,cash
1486,Sita  Tamang,Kavya Poudel,Kirtipur,Pokhara,596.1,10.04,no_show,2024-05-15 05:16:34,,,cash
1487,Suresh Magar,Pratima Hamal,Bhaktapur,Kirtipur,225.11,21.21,no_show,2024-07-31 16:04:37,,,cash
1488,Rajan Pandey,Pratima Hamal,Kirtipur,Bhaktapur,667.94,14.38,completed,2024-11-19 16:30:23,2024-11-19 16:53:32.678452,3.6,card
1489,Anita Rai,Bijay Yadav,Pokhara,Butwal,141.93,17.15,completed,2024-04-22 12:24:17,2024-04-22 12:56:56.744896,3.3,khalti
1490,Anita Rai,Niraj Acharya,Hetauda,Birgunj,567.17,39.85,completed,2024-07-06 15:04:07,2024-07-06 16:11:30.281213,3.9,cash
1491,ramesh shrestha,Bijay Yadav,Pokhara,Lalitpur,285.75,9.16,completed,2024-09-18 02:21:29,2024-09-18 03:05:00.581016,4.5,card
1492,Suresh Magar,Bina Ghimire,Chitwan,Chitwan,437.55,12.62,completed,2024-11-23 07:48:25,2024-11-23 07:57:15.892282,4.7,cash
1493,Priya Gurung,Prem Basnet,Lalitpur,Hetauda,87.56,12.84,completed,2024-10-06 01:07:58,2024-10-06 02:25:36.016312,4.5,cash
1494,Sita  Tamang,Manish Bajracharya,Kathmandu,Chitwan,300.0,12.98,completed,2024-02-20 05:10:14,2024-02-20 05:23:15.569369,2.5,card
1495,Nisha Bista,Dipesh Oli,Hetauda,Birgunj,673.85,14.44,cancelled,2024-07-26 00:21:00,,,khalti
1496,Priya Gurung,Sunita KC,Bhaktapur,Butwal,412.26,38.8,no_show,2024-05-10 06:39:14,,,cash
1497,Kabita Lama,Sabina Dahal,Lalitpur,Kirtipur,671.38,29.58,completed,2024-07-19 01:34:27,2024-07-19 02:14:01.719427,,cash
1498,ramesh shrestha,Bina Ghimire,Lalitpur,Hetauda,447.2,28.35,cancelled,2024-02-08 22:56:14,,,cash
1499,deepak thapa,Ritu Koirala,Butwal,Butwal,349.5,32.5,completed,2024-02-27 15:47:41,2024-02-27 16:13:14.729116,3.3,cash
1500,Rajan Pandey,Sunita KC,Bhaktapur,Chitwan,390.35,36.18,completed,2024-07-06 12:30:42,2024-07-06 12:37:55.462962,3.7,cash
1501,Rajan Pandey,Ritu Koirala,Kirtipur,Kathmandu,416.24,27.25,completed,2024-09-22 09:54:49,2024-09-22 11:11:38.794379,3.8,esewa
1502,Anita Rai,Bijay Yadav,Hetauda,Kathmandu,539.4,3.88,completed,2024-04-09 12:11:16,2024-04-09 12:21:42.171255,4.7,khalti
1503,Priya Gurung,Ashok Neupane,Chitwan,Biratnagar,511.93,31.77,cancelled,2024-08-29 22:54:26,,,card
1504,Priya Gurung,Niraj Acharya,Biratnagar,Birgunj,156.91,17.88,no_show,2024-08-01 12:17:30,,,cash
1505,Nisha Bista,Bijay Yadav,Birgunj,Bhaktapur,140.12,20.67,completed,2024-09-24 01:10:51,2024-09-24 02:01:32.759832,4.9,cash
1506,Kabita Lama,Kavya Poudel,Bhaktapur,Butwal,200.0,36.67,cancelled,2024-06-21 08:38:50,,,cash
1507,Rajan Pandey,Meena Adhikari,Kirtipur,Hetauda,745.39,31.18,completed,2024-11-24 11:58:12,2024-11-24 12:51:06.121986,,khalti
1508,Anita Rai,Pratima Hamal,Pokhara,Chitwan,625.75,30.49,completed,2024-12-22 03:48:02,2024-12-22 04:58:22.348636,,cash
1509,Anita Rai,Bina Ghimire,Chitwan,Butwal,710.15,34.73,completed,2024-10-22 17:01:43,2024-10-22 17:42:22.123144,4.7,cash
1510,Nisha Bista,Pratima Hamal,Hetauda,Chitwan,82.43,43.19,completed,2024-10-07 17:59:59,2024-10-07 19:10:24.466434,3.4,card
1511,Priya Gurung,Laxmi Shrestha,Biratnagar,Pokhara,462.03,31.46,cancelled,2024-08-22 16:23:18,,,cash
1512,Anita Rai,Bijay Yadav,Pokhara,Bhaktapur,513.0,2.42,completed,2024-06-26 09:37:32,2024-06-26 09:44:52.025087,4.3,cash
1513,Deepak Thapa,Ritu Koirala,Butwal,Chitwan,644.19,12.35,completed,2024-03-03 22:36:43,2024-03-03 23:16:43.966957,3.3,khalti
1514,Ramesh Shrestha,Ritu Koirala,Bhaktapur,Kathmandu,518.01,42.5,cancelled,2024-12-19 05:08:02,,,
1515,Suresh Magar,Rekha Tiwari,Birgunj,Lalitpur,263.25,34.74,no_show,2024-01-31 20:14:31,,,cash
1516,Anita Rai,Niraj Acharya,Biratnagar,Bhaktapur,686.52,15.43,completed,2024-12-23 08:53:49,2024-12-23 09:12:04.035704,3.2,cash
1517,Priya Gurung,Sanjay Maharjan,Hetauda,Birgunj,322.1,17.87,completed,2024-01-11 06:27:05,2024-01-11 07:38:53.354934,4.6,card
1518,Sita  Tamang,Ashok Neupane,Bhaktapur,Kathmandu,240.18,8.82,completed,2024-07-08 05:59:49,2024-07-08 06:16:30.367268,5.0,cash
1519,Suresh Magar,Ritu Koirala,Kirtipur,Chitwan,11.12,16.21,cancelled,2024-05-15 02:22:18,,,
1520,deepak thapa,Arun Joshi,Biratnagar,Kirtipur,474.71,9.46,cancelled,2024-06-08 19:03:06,,,
1521,Bikash Karki,Prem Basnet,Hetauda,Hetauda,355.49,34.88,no_show,2024-12-09 06:23:58,,,cash
1522,Ramesh Shrestha,Prem Basnet,Bhaktapur,Birgunj,164.15,34.41,completed,2024-08-24 19:42:39,2024-08-24 20:09:49.327351,,cash
1523,Sita Tamang,Ashok Neupane,Kirtipur,Birgunj,500.0,7.39,cancelled,2024-01-31 16:25:10,,,cash
1524,Nisha Bista,Prem Basnet,Bhaktapur,Birgunj,518.07,38.86,completed,2024-06-17 22:11:22,2024-06-17 23:35:06.247990,3.8,khalti
1525,Ramesh Shrestha,Bijay Yadav,Kathmandu,Butwal,200.0,27.08,cancelled,2024-08-24 22:34:40,,,esewa
1526,Rajan Pandey,Suman Giri,Bhaktapur,Hetauda,259.11,17.38,cancelled,2024-05-26 06:34:33,,,esewa
1527,Kabita Lama,Rohan Shah,Kirtipur,Butwal,330.89,39.02,completed,2024-06-10 14:26:58,2024-06-10 14:38:14.100093,2.8,cash
1528,Anita Rai,Laxmi Shrestha,Kathmandu,Bhaktapur,2044.78,40.84,completed,2024-07-25 06:23:30,2024-07-25 07:33:49.271869,3.6,khalti
1529,Nisha Bista,Laxmi Shrestha,Lalitpur,Butwal,461.52,16.22,completed,2024-08-02 08:14:24,2024-08-02 09:23:42.454971,2.9,cash
1530,Priya Gurung,Sanjay Maharjan,Biratnagar,Hetauda,337.83,20.54,completed,2024-06-17 09:40:00,2024-06-17 09:50:12.533471,2.8,card
1531,Ramesh Shrestha,Manish Bajracharya,Bhaktapur,Butwal,371.36,42.01,cancelled,2024-08-27 23:19:15,,,
1532,Ramesh Shrestha,Dipesh Oli,Biratnagar,Bhaktapur,360.49,27.27,no_show,2024-10-12 19:19:58,,,khalti
1533,Suresh Magar,Ashok Neupane,Hetauda,Kirtipur,100.0,36.41,completed,2024-02-14 13:55:49,2024-02-14 14:06:04.378417,3.1,esewa
1534,Suresh Magar,Sanjay Maharjan,Kathmandu,Pokhara,280.28,41.63,completed,2024-08-30 12:42:46,2024-08-30 12:56:13.180958,3.4,cash
1535,Bikash Karki,Sanjay Maharjan,Chitwan,Pokhara,733.34,28.28,completed,2024-05-16 23:59:49,2024-05-17 00:59:39.381752,3.4,cash
1536,Suresh Magar,Nabin Chand,Bhaktapur,Hetauda,658.67,13.29,completed,2024-11-12 10:11:52,2024-11-12 11:12:45.098739,2.8,cash
1537,Kabita Lama,Rekha Tiwari,Kirtipur,Kirtipur,502.65,4.98,cancelled,2024-08-01 20:14:03,,,cash
1538,Suresh Magar,Suman Giri,Birgunj,Bhaktapur,139.49,37.35,completed,2024-07-04 22:30:45,2024-07-04 23:25:31.656548,3.4,cash
1539,Bikash Karki,Kavya Poudel,Birgunj,Kathmandu,300.0,26.07,completed,2024-07-22 13:14:57,2024-07-22 13:22:07.690017,4.2,cash
1540,Nisha Bista,Suman Giri,Biratnagar,Lalitpur,348.62,22.3,cancelled,2024-06-08 14:51:00,,,cash
1541,Sita  Tamang,Ritu Koirala,Pokhara,Lalitpur,194.74,35.24,completed,2024-10-16 19:36:35,2024-10-16 20:07:05.700465,4.5,card
1542,Sita Tamang,Nabin Chand,Biratnagar,Hetauda,653.26,43.63,cancelled,2024-05-01 18:09:08,,,
1543,Ramesh Shrestha,Rekha Tiwari,Lalitpur,Bhaktapur,609.33,15.76,completed,2024-05-08 20:08:22,2024-05-08 20:42:09.309274,4.6,cash
1544,Bikash Karki,Sabina Dahal,Lalitpur,Biratnagar,751.35,17.1,completed,2024-04-27 06:24:40,2024-04-27 07:03:24.393993,2.5,khalti
1545,Sita  Tamang,Arun Joshi,Kathmandu,Hetauda,202.08,22.94,completed,2024-01-23 22:04:56,2024-01-23 22:45:34.121409,4.4,esewa
1546,Rajan Pandey,Manish Bajracharya,Chitwan,Kathmandu,724.72,44.83,cancelled,2024-04-07 17:24:34,,,
1547,Nisha Bista,Nabin Chand,Birgunj,Biratnagar,376.97,20.6,completed,2024-09-27 14:00:18,2024-09-27 14:17:01.717683,5.0,cash
1548,deepak thapa,Ritu Koirala,Hetauda,Lalitpur,698.27,7.33,cancelled,2024-03-12 22:44:37,,,cash
1549,Suresh Magar,Kavya Poudel,Biratnagar,Butwal,648.5,28.76,no_show,2024-10-03 03:28:30,,,cash
1550,Rajan Pandey,Kavya Poudel,Chitwan,Hetauda,409.16,10.62,completed,2024-10-14 13:58:26,2024-10-14 15:05:21.082785,4.1,esewa
1551,Nisha Bista,Prem Basnet,Chitwan,Hetauda,2794.0,44.15,cancelled,2024-01-05 09:03:26,,,
1552,Sita Tamang,Pratima Hamal,Butwal,Hetauda,251.51,4.14,no_show,2024-12-27 08:43:41,,,cash
1553,Ramesh Shrestha,Sunita KC,Chitwan,Chitwan,601.23,18.74,no_show,2024-11-24 04:05:23,,,khalti
1554,deepak thapa,Prem Basnet,Kirtipur,Hetauda,202.81,37.57,cancelled,2024-02-22 08:09:29,,,cash
1555,Bikash Karki,Sunita KC,Pokhara,Birgunj,713.49,26.61,completed,2024-10-07 12:27:31,2024-10-07 13:52:20.353936,3.1,card
1556,Sita  Tamang,Arun Joshi,Kirtipur,Hetauda,706.75,26.91,completed,2024-05-05 21:37:16,2024-05-05 22:53:28.619760,4.6,cash
1557,Priya Gurung,Sunita KC,Butwal,Hetauda,207.94,20.62,completed,2024-12-21 05:38:31,2024-12-21 06:08:47.239451,4.6,cash
1558,Suresh Magar,Bijay Yadav,Butwal,Hetauda,291.28,41.28,completed,2024-10-26 07:58:05,2024-10-26 08:39:04.529195,4.9,cash
1559,Priya Gurung,Rekha Tiwari,Hetauda,Birgunj,585.37,29.17,cancelled,2024-01-17 11:04:14,,,
1560,Rajan Pandey,Rohan Shah,Kathmandu,Chitwan,159.23,1.79,no_show,2024-08-23 11:39:47,,,cash
1561,ramesh shrestha,Sunita KC,Pokhara,Kirtipur,100.0,34.14,completed,2024-10-26 09:37:41,2024-10-26 10:16:21.158603,3.1,khalti
1562,Kabita Lama,Prem Basnet,Kirtipur,Biratnagar,500.71,18.28,cancelled,2024-09-28 19:04:50,,,
1563,Anita Rai,Ashok Neupane,Kathmandu,Chitwan,214.26,38.22,completed,2024-06-15 13:17:49,2024-06-15 13:43:51.152534,2.7,esewa
1564,ramesh shrestha,Meena Adhikari,Pokhara,Hetauda,125.27,41.83,completed,2024-04-29 01:14:12,2024-04-29 02:03:19.937352,2.6,esewa
1565,ramesh shrestha,Ashok Neupane,Hetauda,Biratnagar,300.0,37.53,cancelled,2024-11-19 10:33:26,,,khalti
1566,Rajan Pandey,Bijay Yadav,Pokhara,Hetauda,590.55,28.83,cancelled,2024-06-30 08:14:46,,,esewa
1567,Nisha Bista,Bijay Yadav,Kirtipur,Lalitpur,170.76,1.63,completed,2024-11-23 14:00:36,2024-11-23 14:30:13.648803,,cash
1568,Anita Rai,Dipesh Oli,Kathmandu,Birgunj,2958.5,13.56,completed,2024-09-18 07:06:59,2024-09-18 08:13:47.479634,2.9,card
1569,Suresh Magar,Niraj Acharya,Butwal,Chitwan,432.48,5.93,completed,2024-05-21 11:06:35,2024-05-21 11:21:44.804666,3.4,cash
1570,Anita Rai,Meena Adhikari,Hetauda,Bhaktapur,259.63,29.79,completed,2024-03-16 08:35:20,2024-03-16 09:38:01.702143,3.3,cash
1571,Priya Gurung,Prem Basnet,Bhaktapur,Kirtipur,606.05,29.94,completed,2024-01-31 06:40:37,2024-01-31 08:01:03.150983,3.4,khalti
1572,Priya Gurung,Prem Basnet,Pokhara,Chitwan,601.09,29.96,cancelled,2024-11-14 23:55:47,,,
1573,Nisha Bista,Kavya Poudel,Birgunj,Lalitpur,764.92,26.92,no_show,2024-05-20 14:52:11,,,cash
1574,Rajan Pandey,Prem Basnet,Lalitpur,Hetauda,445.43,43.35,no_show,2024-11-29 11:10:04,,,cash
1575,Priya Gurung,Bina Ghimire,Butwal,Pokhara,546.4,32.6,completed,2024-04-02 15:55:28,2024-04-02 17:06:19.721600,3.7,cash
1576,Kabita Lama,Suman Giri,Hetauda,Bhaktapur,446.68,25.84,completed,2024-05-26 13:26:12,2024-05-26 13:54:17.405268,2.9,esewa
1577,ramesh shrestha,Manish Bajracharya,Butwal,Hetauda,201.29,32.29,no_show,2024-10-17 05:25:52,,,khalti
1578,Suresh Magar,Laxmi Shrestha,Hetauda,Lalitpur,740.74,6.85,cancelled,2024-02-26 02:51:27,,,cash
1579,Suresh Magar,Bijay Yadav,Lalitpur,Pokhara,300.0,44.97,cancelled,2024-10-11 04:00:35,,,
1580,ramesh shrestha,Rohan Shah,Kathmandu,Birgunj,107.39,1.24,cancelled,2024-04-05 23:07:08,,,cash
1581,Priya Gurung,Manish Bajracharya,Chitwan,Biratnagar,111.79,3.34,cancelled,2024-04-05 14:51:33,,,esewa
1582,deepak thapa,Laxmi Shrestha,Bhaktapur,Hetauda,611.03,15.43,completed,2024-08-28 15:51:01,2024-08-28 16:00:29.134063,2.9,esewa
1583,deepak thapa,Suman Giri,Chitwan,Kirtipur,113.09,34.34,completed,2024-03-25 20:07:13,2024-03-25 20:40:42.915031,4.3,cash
1584,Suresh Magar,Rekha Tiwari,Lalitpur,Pokhara,133.99,44.88,completed,2024-11-25 15:51:56,2024-11-25 16:34:37.939600,4.8,khalti
1585,Kabita Lama,Rekha Tiwari,Birgunj,Butwal,493.9,42.34,cancelled,2024-03-10 22:44:39,,,
1586,Anita Rai,Nabin Chand,Biratnagar,Pokhara,251.85,1.7,no_show,2024-10-19 23:47:59,,,khalti
1587,Anita Rai,Rohan Shah,Bhaktapur,Birgunj,728.81,16.2,completed,2024-12-14 01:31:50,2024-12-14 01:50:19.277782,4.1,cash
1588,Ramesh Shrestha,Pratima Hamal,Kathmandu,Biratnagar,614.28,2.38,cancelled,2024-05-04 19:24:25,,,cash
1589,Sita Tamang,Sunita KC,Bhaktapur,Lalitpur,499.45,27.6,cancelled,2024-02-24 11:02:08,,,
1590,Bikash Karki,Laxmi Shrestha,Bhaktapur,Kirtipur,500.0,15.88,completed,2024-01-25 12:51:14,2024-01-25 13:24:18.390140,4.8,card
1591,ramesh shrestha,Ritu Koirala,Pokhara,Birgunj,127.19,13.19,completed,2024-01-23 14:53:07,2024-01-23 16:13:16.914817,3.0,khalti
1592,Deepak Thapa,Sabina Dahal,Biratnagar,Birgunj,603.37,27.32,no_show,2024-03-01 19:40:36,,,esewa
1593,Rajan Pandey,Laxmi Shrestha,Bhaktapur,Hetauda,218.23,27.82,completed,2024-09-05 07:05:35,2024-09-05 07:52:14.585707,3.4,cash
1594,Nisha Bista,Dipesh Oli,Kathmandu,Lalitpur,434.47,34.71,cancelled,2024-03-11 01:27:44,,,esewa
1595,ramesh shrestha,Meena Adhikari,Biratnagar,Birgunj,633.35,42.48,completed,2024-05-23 17:00:50,2024-05-23 18:27:36.114985,4.6,khalti
1596,Suresh Magar,Suman Giri,Lalitpur,Birgunj,17.15,29.01,cancelled,2024-04-12 13:53:28,,,card
1597,deepak thapa,Rekha Tiwari,Pokhara,Kirtipur,487.47,35.91,completed,2024-03-05 03:36:27,2024-03-05 04:33:15.589377,4.2,card
1598,Rajan Pandey,Rekha Tiwari,Bhaktapur,Biratnagar,510.31,3.62,completed,2024-10-13 19:53:34,2024-10-13 20:14:39.071225,3.1,card
1599,Nisha Bista,Suman Giri,Pokhara,Birgunj,287.94,30.52,completed,2024-12-16 17:26:29,2024-12-16 17:44:09.495795,,cash
1600,Priya Gurung,Kavya Poudel,Birgunj,Lalitpur,204.32,7.42,completed,2024-12-11 07:14:05,2024-12-11 08:22:42.611054,3.9,esewa
1601,Rajan Pandey,Laxmi Shrestha,Birgunj,Bhaktapur,396.06,10.03,cancelled,2024-12-05 23:26:39,,,
1602,Priya Gurung,Nabin Chand,Birgunj,Pokhara,138.84,26.67,completed,2024-09-02 08:20:43,2024-09-02 09:21:24.244037,,card
1603,Kabita Lama,Bina Ghimire,Chitwan,Lalitpur,196.7,27.74,completed,2024-01-25 17:34:06,2024-01-25 18:11:11.494164,,card
1604,Anita Rai,Bijay Yadav,Hetauda,Biratnagar,162.14,4.79,completed,2024-08-10 19:27:01,2024-08-10 20:55:49.069895,2.7,khalti
1605,Priya Gurung,Ritu Koirala,Kathmandu,Hetauda,1867.73,9.7,cancelled,2024-04-19 03:05:58,,,
1606,deepak thapa,Arun Joshi,Biratnagar,Kathmandu,616.52,37.68,completed,2024-10-10 09:29:27,2024-10-10 09:54:01.136566,3.0,esewa
1607,Deepak Thapa,Sunita KC,Butwal,Kirtipur,388.99,21.96,no_show,2024-10-22 21:11:01,,,cash
1608,Ramesh Shrestha,Ritu Koirala,Pokhara,Chitwan,621.89,34.61,cancelled,2024-07-15 11:24:39,,,khalti
1609,Suresh Magar,Ritu Koirala,Biratnagar,Lalitpur,568.93,37.63,no_show,2024-10-06 23:47:09,,,cash
1610,Kabita Lama,Sunita KC,Kirtipur,Lalitpur,302.79,38.32,completed,2024-12-29 22:06:10,2024-12-29 22:36:57.968746,4.7,esewa
1611,Ramesh Shrestha,Dipesh Oli,Birgunj,Hetauda,23.16,20.13,completed,2024-09-19 00:54:32,2024-09-19 01:20:52.573369,4.7,cash
1612,Nisha Bista,Manish Bajracharya,Kirtipur,Birgunj,332.62,3.63,completed,2024-10-24 14:19:27,2024-10-24 14:27:59.831990,3.4,esewa
1613,Rajan Pandey,Ritu Koirala,Butwal,Kirtipur,85.55,32.81,completed,2024-03-02 03:44:16,2024-03-02 04:36:16.161637,3.8,cash
1614,Sita Tamang,Dipesh Oli,Biratnagar,Kathmandu,331.44,30.08,no_show,2024-06-08 03:42:29,,,khalti
1615,Rajan Pandey,Suman Giri,Butwal,Chitwan,490.93,3.04,cancelled,2024-04-16 10:46:29,,,esewa
1616,Nisha Bista,Arun Joshi,Kirtipur,Birgunj,442.47,22.06,completed,2024-03-10 17:56:30,2024-03-10 18:17:26.713277,3.4,esewa
1617,Priya Gurung,Manish Bajracharya,Bhaktapur,Pokhara,261.46,9.8,completed,2024-06-30 13:47:51,2024-06-30 14:39:09.262606,4.3,cash
1618,deepak thapa,Dipesh Oli,Kathmandu,Butwal,413.37,37.79,completed,2024-12-06 20:36:32,2024-12-06 21:40:36.564948,4.6,khalti
1619,Bikash Karki,Suman Giri,Birgunj,Lalitpur,168.54,7.32,cancelled,2024-12-30 19:40:27,,,
1620,Sita  Tamang,Arun Joshi,Kirtipur,Chitwan,196.53,13.98,completed,2024-10-31 16:08:53,2024-10-31 16:57:03.602400,4.9,khalti
1621,Kabita Lama,Sunita KC,Hetauda,Pokhara,634.01,35.04,completed,2024-06-18 11:34:43,2024-06-18 12:18:37.365224,2.5,card
1622,Sita Tamang,Manish Bajracharya,Pokhara,Birgunj,717.11,15.49,completed,2024-07-20 06:43:33,2024-07-20 07:29:23.803441,3.1,cash
1623,Ramesh Shrestha,Nabin Chand,Bhaktapur,Bhaktapur,26.91,33.57,completed,2024-03-05 21:14:29,2024-03-05 22:27:09.927858,4.1,cash
1624,ramesh shrestha,Pratima Hamal,Hetauda,Chitwan,544.25,13.57,cancelled,2024-05-21 10:04:48,,,
1625,Nisha Bista,Arun Joshi,Bhaktapur,Butwal,411.45,39.62,completed,2024-04-22 14:10:23,2024-04-22 15:13:15.815708,4.7,cash
1626,Nisha Bista,Laxmi Shrestha,Lalitpur,Biratnagar,527.44,33.54,cancelled,2024-01-14 12:26:18,,,
1627,Ramesh Shrestha,Prem Basnet,Bhaktapur,Biratnagar,728.07,16.85,completed,2024-01-05 02:38:34,2024-01-05 03:56:40.158438,4.2,cash
1628,Sita  Tamang,Ritu Koirala,Pokhara,Pokhara,696.59,10.06,completed,2024-12-16 19:26:20,2024-12-16 19:50:16.393992,4.6,esewa
1629,Priya Gurung,Pratima Hamal,Chitwan,Hetauda,550.51,23.49,completed,2024-05-28 22:45:18,2024-05-28 23:20:16.140691,3.3,card
1630,Kabita Lama,Sunita KC,Biratnagar,Birgunj,300.76,20.26,completed,2024-06-07 02:58:04,2024-06-07 04:02:04.482264,2.6,cash
